gid	pagina	volgnr	standplaats	ol	nb	x	y	rang	latlon_bonne	crd_bonne
340	383	460	Klundert	4.53413280000000007	51.66508611111111111111	-24193	18423	2	01010000206E6C040036E26EB5F32212407E1FAC8A21D54940	01010000206C6C04000000000040A0D7C000000000C0FDD140
341	384	474	Kruisland	4.40786057777777796	51.56927777777777777778	-32995	7814	2	01010000206E6C04006D880B34A6A1114093F21E18DEC84940	01010000206C6C040000000000601CE0C0000000000086BE40
342	384	477	Lagemierde	5.14959391111111131	51.40651111111111111111	18484	-10366	2	01010000206E6C04009F9C6F252F99144067D75B8E08B44940	01010000206C6C040000000000000DD24000000000003FC4C0
343	384	478	Lage Zwaluwe (Watermolen	4.6777661333333338	51.71354444444444444444	-14243	23777	2	01010000206E6C04001A03445308B61240D190A26C55DB4940	01010000206C6C04000000000080D1CBC0000000004038D740
344	384	480	Langakkerschans (Korenmolen)	7.20665780000000034	53.18131666666666666667	155225	189518	2	01010000206E6C04006EDA311A9ED31C40CBC6706235974A40	01010000206C6C040000000000C8F202410000000070220741
345	384	486	Leende	5.55234946666666662	51.350030555555555555555556	46559	-16470	2	01010000206E6C0400812F3D199B3516401D5B1ECDCDAC4940	01010000206C6C040000000000E0BBE640000000008015D0C0
346	385	496	Leuth	5.99505224444444451	51.83889444444444444444	76564	38282	2	01010000206E6C040013CDBEF9EEFA1740ADD7A5E460EB4940	01010000206C6C04000000000040B1F2400000000040B1E240
347	385	500	Liempde	5.37414391111111112	51.57187777777777777778	33981	8110	2	01010000206E6C040006E1D8941F7F1540AF6E804A33C94940	01010000206C6C040000000000A097E0400000000000AEBF40
348	385	504	Liessel	5.82180224444444505	51.41331944444444444444	65234	-9224	2	01010000206E6C04005AAC0E87864917404B58CCA6E7B44940	01010000206C6C04000000000040DAEF40000000000004C2C0
349	385	505	Linne	5.93694668888888888	51.15835277777777777778	73651	-37475	2	01010000206E6C04003A7EEBF36EBF1740A6E460E744944940	01010000206C6C04000000000030FBF14000000000604CE2C0
350	385	506	Lith (Kruiskerktoren)	5.44341613333333374	51.80825555555555555556	38577	34441	2	01010000206E6C0400E1BDFCE00EC61540F1F504EB74E74940	01010000206C6C04000000000020D6E2400000000020D1E040
351	385	510	Loevenstein	5.02193280000000009	51.81692777777777777778	9517	35265	2	01010000206E6C0400BED64A8D75161440F05FE41691E84940	01010000206C6C0400000000008096C240000000002038E140
352	385	512	Loon op Zand	5.07231891111111111	51.62736944444444444445	13045	14186	2	01010000206E6C04000F6BF8F70D4A1440053357A44DD04940	01010000206C6C040000000000807AC9400000000000B5CB40
353	385	513	Loosduinen	4.23487446666666667	52.05115833333333333333	-44509	61510	2	01010000206E6C0400C3FEA3EE82F01040D24A345B8C064A40	01010000206C6C040000000000A0BBE5C000000000C008EE40
354	385	515	Lottum	6.16286891111111146	51.46233611111111111111	88859	-3414	2	01010000206E6C040086079B1BC7A61840B47D66D42DBB4940	01010000206C6C040000000000B0B1F5400000000000ACAAC0
355	385	516	Luiksgestel	5.32081057777777833	51.29017777777777777777	30472	-23250	2	01010000206E6C0400D3106F91824815406FCAA08B24A54940	01010000206C6C04000000000000C2DD400000000080B4D6C0
356	386	519	Maarheeze	5.60784668888888937	51.30916666666666666667	50469	-20978	2	01010000206E6C0400E709C75C6F6E1640602CF9C592A74940	01010000206C6C040000000000A0A4E84000000000807CD4C0
357	386	525	Maasbracht	5.88795224444444454	51.150097222222222222222222	70238	-38441	2	01010000206E6C0400D631695A438D17401B55C26236934940	01010000206C6C040000000000E025F1400000000020C5E2C0
358	386	526	Maasbree	6.04909391111111105	51.35811944444444444444	81139	-15137	2	01010000206E6C0400AB9E9AAC45321840ADF9A2DBD6AD4940	01010000206C6C04000000000030CFF340000000008090CDC0
359	386	527	Maashees	6.03568835555555605	51.57051388888888888889	79837	8474	2	01010000206E6C04002BD6FF7C8B24184085585F9906C94940	01010000206C6C040000000000D07DF34000000000008DC040
360	386	528	Maasniel	6.01374946666666688	51.19930555555555555555	78951	-32838	2	01010000206E6C0400E4AE1657140E1840D8822DD882994940	01010000206C6C0400000000007046F34000000000C008E0C0
361	386	529	Maassluis	4.25089391111111148	51.92254722222222222223	-43535	47194	2	01010000206E6C040074F35B55EA001140E43A020716F64940	01010000206C6C040000000000E041E5C000000000400BE740
362	386	530	Maastricht	5.68777724444444477	50.84868888888888888889	56606	-72138	2	01010000206E6C040098498FAD48C01640D02067D6A16C4940	01010000206C6C040000000000C0A3EB4000000000A09CF1C0
363	386	536	Margraten	5.82148557777777853	50.82059444444444444445	66059	-75151	2	01010000206E6C0400D2C3EA833349174087151F3D09694940	01010000206C6C040000000000B020F04000000000F058F2C0
364	387	546	Meerlo	6.08749113333333369	51.51528888888888888889	83525	2388	2	01010000206E6C0400306D9146975918408EE27EFCF4C14940	01010000206C6C0400000000005064F4400000000000A8A240
365	387	548	Meeuwen	5.00884668888888918	51.72895000000000000000	8632	25477	2	01010000206E6C04009BD23D1B0F091440A835CD3B4EDD4940	01010000206C6C04000000000000DCC0400000000040E1D840
366	387	549	Meijel	5.88713557777777829	51.34451111111111111111	69883	-16817	2	01010000206E6C0400CCB1D6446D8C174059AAA9F018AC4940	01010000206C6C040000000000B00FF14000000000406CD0C0
368	387	554	Mheer (Kasteel)	5.79138002222222248	50.78091944444444444445	63993	-79590	2	01010000206E6C0400D79B48865F2A17408559192BF5634940	01010000206C6C040000000000203FEF4000000000606EF3C0
369	387	555	Michiels-Gestel (St.-)	5.35055502222222223	51.63880000000000000000	32299	15544	2	01010000206E6C04006B924FE5F7661540A857CA32C4D14940	01010000206C6C040000000000C08ADF4000000000005CCE40
370	387	556	Middel-Beers	5.24603280000000005	51.46458888888888888889	25160	-3877	2	01010000206E6C040026F9B605F0FB14406FEE11A677BB4940	01010000206C6C0400000000000092D84000000000004AAEC0
371	387	557	Middelbert	6.63722446666666688	53.22306944444444444445	117066	193104	2	01010000206E6C0400752D1292848C1A401950208A8D9C4A40	01010000206C6C040000000000A094FC400000000080920741
372	387	565	Mierlo	5.61806613333333349	51.43908611111111111111	51036	-6520	2	01010000206E6C040031BA1554E6781640CEAC43F933B84940	01010000206C6C04000000000080EBE840000000000078B9C0
373	387	568	Mil	5.77971613333333334	51.68676388888888888889	61933	21152	2	01010000206E6C04002752F3E76D1E1740006D0DE1E7D74940	01010000206C6C040000000000A03DEE400000000000A8D440
374	387	570	Moergestel	5.18324113333333347	51.54511666666666666666	20762	5062	2	01010000206E6C040065CB4B90A3BB14403FEB0762C6C54940	01010000206C6C0400000000008046D4400000000000C6B340
376	387	572	Molen aan de Dedemsvaart	6.39463280000000012	52.60108055555555555556	102323	123550	2	01010000206E6C040034B7E79E1A941940B22F2835F04C4A40	01010000206C6C04000000000030FBF84000000000E029FE40
377	388	574	Molen van Schimmert	5.82946057777777771	50.90365277777777777778	66501	-65905	2	01010000206E6C0400E0811B1D5E51174060BFEBE4AA734940	01010000206C6C040000000000503CF040000000001017F0C0
378	388	577	Monnickendam	5.03255224444444504	52.45724166666666666667	10103	106502	2	01010000206E6C04008533256055211440D7591AE5863A4A40	01010000206C6C04000000000080BBC340000000006000FA40
379	388	580	Montfort	5.94554391111111169	51.12671666666666666667	74304	-40985	2	01010000206E6C0400D99DBCA93CC817408298714038904940	01010000206C6C0400000000000024F240000000002003E4C0
380	388	585	Muntendam	6.87201613333333405	53.13594166666666666666	133006	183810	2	01010000206E6C04000D0119CCF17C1B40A03F5A8966914A40	01010000206C6C040000000000703C00410000000010700641
381	388	586	Naaldwijk	4.2084661333333333	51.99343333333333333333	-46380	55105	2	01010000206E6C0400FEF5632578D5104023B6CED228FF4940	01010000206C6C04000000000080A5E6C00000000020E8EA40
382	388	590	Neede	6.6140300222222228	52.13216388888888888889	118431	71727	2	01010000206E6C04008CD34049C4741A40B73E0EBFEA104A40	01010000206C6C040000000000F0E9FC4000000000F082F140
383	388	591	Neer	5.98911335555555624	51.26056388888888888889	77127	-26051	2	01010000206E6C04008097A821DAF41740EFA552285AA14940	01010000206C6C04000000000070D4F24000000000C070D9C0
384	388	593	Neeritter	5.80524946666666697	51.16372500000000000000	64433	-37001	2	01010000206E6C0400B4D1F15093381740D044D8F0F4944940	01010000206C6C0400000000002076EF40000000002011E2C0
385	388	596	Netterden	6.31357724444444468	51.85686944444444444444	98469	40661	2	01010000206E6C04007AA2A6641A411940506AE0E5ADED4940	01010000206C6C040000000000500AF84000000000A0DAE340
386	389	599	Nieuw-Buinen (Korenmolen)	6.95666613333333395	52.96651111111111111111	139212	165121	2	01010000206E6C0400026E6F49A0D31B40AFB8D6A2B67B4A40	01010000206C6C04000000000060FE00410000000008280441
387	389	602	Nieuwenhagen	6.04376891111111192	50.90513888888888888889	81568	-65522	2	01010000206E6C04000A37E7C1D12C1840CB0E5397DB734940	01010000206C6C04000000000000EAF3400000000040FEEFC0
388	389	603	Nieuwenhoorn	4.14259668888888921	51.85482222222222222222	-51060	39730	2	01010000206E6C0400C42ECDDD04921040542B88D06AED4940	01010000206C6C04000000000080EEE8C0000000004066E340
389	389	605	Nieuwe-Peke1a	6.96234391111111162	53.07431666666666666667	139247	177124	2	01010000206E6C040065E8A6AE70D91B40C770623583894A40	01010000206C6C04000000000078FF004100000000209F0541
390	389	606	Nieuwerkerk op den IJssel	4.6051911333333333	52.97086666666666666667	-19148	52418	2	01010000206E6C0400BAFB7539B76B1240100EE35B457C4A40	01010000206C6C04000000000000B3D2C0000000004098E940
391	389	610	Nieuw-Leusen	6.29308280000000053	52.57326666666666666667	95511	120317	2	01010000206E6C04009714C4E51D2C1940329C58CD60494A40	01010000206C6C0400000000007051F74000000000D05FFD40
392	389	615	Nieuwvosmeer (Herv. kerktoren)	4.21863002222222239	51.58735833333333333333	-46094	9927	2	01010000206E6C040006796D8CE0DF10409159D08E2ECB4940	01010000206C6C040000000000C081E6C0000000008063C340
393	389	622	Nispen	4.46193557777777805	51.48290555555555555556	-29302	-1816	2	01010000206E6C040060A8DDA305D911407B1568D9CFBD4940	01010000206C6C040000000000809DDCC00000000000609CC0
394	390	624	Nistelrode	5.56689113333333374	51.71171111111111111111	47191	23772	2	01010000206E6C0400723CF81B7F4416400636855919DB4940	01010000206C6C040000000000E00AE740000000000037D740
395	390	629	Noordwijk	4.44786613333333403	52.23451388888888888889	-29780	81801	2	01010000206E6C04004A9C6E6B9DCA1140279E158D041E4A40	01010000206C6C0400000000000015DDC00000000090F8F340
396	390	633	Nootdorp	4.39481613333333332	52.04335833333333333333	-33546	60558	2	01010000206E6C0400396632AE4A9411407ED60FC48C054A40	01010000206C6C0400000000004061E0C000000000C091ED40
397	390	635	Nuland	5.42938279999999995	51.73616666666666666666	37670	26411	2	01010000206E6C040011DCED1FB0B715408DDE96B53ADE4940	01010000206C6C040000000000C064E24000000000C0CAD940
398	390	640	Nuth	5.88468557777777779	50.91926944444444444445	70360	-64116	2	01010000206E6C040097311F04EB891740ED0C049FAA754940	01010000206C6C040000000000802DF14000000000804EEFC0
399	390	644	Odilienberg (St.-)	5.99898280000000028	51.14896111111111111111	78004	-38455	2	01010000206E6C0400E810DD58F5FE17408D4C5E2811934940	01010000206C6C040000000000400BF34000000000E0C6E2C0
400	390	646	Oedenrode (St.-)	5.47059946666666708	51.56614722222222222222	40672	7522	2	01010000206E6C0400C0649BD3E4E1154035151E8377C84940	01010000206C6C04000000000000DCE340000000000062BD40
401	391	649	Oerle	5.36964391111111183	51.42229444444444444445	33780	-8532	2	01010000206E6C04000E8DF5EE837A1540F0158EBE0DB64940	01010000206C6C040000000000807EE0400000000000AAC0C0
402	391	650	Oirsbeek (Molen)	5.91542168888888931	50.95451388888888888889	72467	-60168	2	01010000206E6C0400B74E9F4D64A91740832DD8822D7A4940	01010000206C6C04000000000030B1F140000000000061EDC0
403	391	651	Oirschot	5.30757168888888931	51.50397500000000000000	29411	527	2	01010000206E6C040026D0A312F43A15403480B74082C04940	01010000206C6C040000000000C0B8DC400000000000788040
404	391	652	Oisterwijk	5.18443002222222216	51.57878333333333333334	20829	8808	2	01010000206E6C040045614739DBBC14407A11809215CA4940	01010000206C6C0400000000004057D440000000000034C140
405	391	662	Ooij	5.92822446666666725	51.85926111111111111111	71926	40478	2	01010000206E6C0400B8B87E7980B617403279A144FCED4940	01010000206C6C040000000000608FF14000000000C0C3E340
406	391	665	Oosterbeek	5.8382244666666665	51.97841111111111111111	65556	53647	2	01010000206E6C04005C29BC83575A1740F42146933CFD4940	01010000206C6C0400000000004001F04000000000E031EA40
407	391	668	Oosterhesselen	6.71667446666666734	52.75865555555555555556	123687	141574	2	01010000206E6C0400ABD850E9DFDD1A40190510A01B614A40	01010000206C6C0400000000007032FE400000000030480141
408	391	669	Oosterhout	4.86108557777777772	51.64556388888888888889	-1577	16194	2	01010000206E6C04008A73EE6AC0711340D02067D6A1D24940	01010000206C6C04000000000000A498C00000000000A1CF40
409	392	677	Oostvoorne	4.10239113333333361	51.91555555555555555556	-53757	46515	2	01010000206E6C0400A344A438D96810402064A8EC30F54940	01010000206C6C040000000000A03FEAC00000000060B6E640
410	392	678	Oostzaan	4.87596335555555616	52.44135277777777777777	-538	104724	2	01010000206E6C0400156CB289FC801340F446713F7E384A40	01010000206C6C04000000000000D080C0000000004091F940
411	392	681	Oss	5.52264113333333384	51.76967500000000000000	44078	30192	2	01010000206E6C040018D8BC3C2F1716403FC6DCB584E24940	01010000206C6C040000000000C085E54000000000007CDD40
412	392	682	Ossendrecht	4.32260502222222254	51.39458055555555555555	-39053	-11576	2	01010000206E6C040010E18FF8584A1140D3DF9A9D81B24940	01010000206C6C040000000000A011E3C000000000009CC6C0
413	392	689	Oudenbosch	4.53151613333333358	51.58956111111111111111	-24414	10022	2	01010000206E6C040024DAE7C3452012409A9B0DBD76CB4940	01010000206C6C04000000000080D7D7C0000000000093C340
414	392	690	Oudenhoorn	4.19153835555555609	51.82845000000000000000	-47717	36763	2	01010000206E6C0400BA2974A122C41040832F4CA60AEA4940	01010000206C6C040000000000A04CE7C00000000060F3E140
415	392	691	Oude-Pekela	7.01178557777777822	53.10305277777777777778	142463	180415	2	01010000206E6C0400E97ABC84110C1C40A4285BD5308D4A40	01010000206C6C040000000000F863014100000000F8050641
416	392	698	Oud-Gastel	4.46036891111111178	51.58749166666666666666	-29344	9818	2	01010000206E6C0400F744A5F26AD71140C0804BED32CB4940	01010000206C6C04000000000000A8DCC000000000002DC340
417	392	701	Overloon	5.94898280000000046	51.57039166666666666667	73828	8365	2	01010000206E6C0400B4DDA925C2CB1740441F199802C94940	01010000206C6C0400000000004006F240000000008056C040
418	392	702	Overschie	4.41991891111111102	51.93954444444444444444	-31899	48998	2	01010000206E6C0400CFC61839FFAD114081030BFE42F84940	01010000206C6C040000000000C026DFC000000000C0ECE740
419	393	707	Papenhoven	5.78078835555555592	51.04205277777777777777	62890	-50556	2	01010000206E6C0400C3D590FB861F174079A144FC61854940	01010000206C6C04000000000040B5EE400000000080AFE8C0
420	393	716	Pijnacker	4.43328835555555578	52.01361944444444444444	-30928	57233	2	01010000206E6C04001F6553F1AFBB1140423D2E48BE014A40	01010000206C6C0400000000000034DEC00000000020F2EB40
421	393	719	Poortugaal	4.39043280000000014	51.86131111111111111111	-33985	40308	2	01010000206E6C04009124AD9DCD8F1140ABF346713FEE4940	01010000206C6C0400000000002098E0C00000000080AEE340
422	393	721	Posterholt	6.03601613333333376	51.12228611111111111111	80642	-41382	2	01010000206E6C04001C2ECB69E124184016FD3F12A78F4940	01010000206C6C04000000000020B0F34000000000C034E4C0
423	393	722	Pouderoijen	5.08099391111111132	51.78598055555555555555	13598	31831	2	01010000206E6C0400E3965D11F052144096B3C6029BE44940	01010000206C6C040000000000008FCA4000000000C015DF40
424	394	727	Purmerland	4.92643557777777819	52.48185555555555555556	2890	109231	2	01010000206E6C04002FA03187ABB41340E6405E71AD3D4A40	01010000206C6C0400000000000094A64000000000F0AAFA40
425	394	731	Raamsdonk	4.90495502222222246	51.69431944444444444444	1457	21617	2	01010000206E6C04007A2E8387AC9E1340D26EA575DFD84940	01010000206C6C04000000000000C4964000000000401CD540
426	394	733	Ravenstein	5.65162168888888949	51.79728333333333333333	52949	33351	2	01010000206E6C04007B914CB7429B1640012859610DE64940	01010000206C6C040000000000A0DAE94000000000E048E040
427	394	738	Reusel	5.16462168888888939	51.36212222222222222222	19549	-15300	2	01010000206E6C0400D5F5879692A81440B5CC5E055AAE4940	01010000206C6C0400000000004017D3400000000000E2CDC0
428	394	742	Riethoven	5.38705224444444486	51.35345000000000000000	35043	-16182	2	01010000206E6C0400D8ED6E6C578C1540B7627FD93DAD4940	01010000206C6C040000000000601CE14000000000009BCFC0
429	394	743	Rijen	4.91879668888888943	51.59151388888888888889	2419	10181	2	01010000206E6C0400B1CD090AD9AC13402BF423BAB6CB4940	01010000206C6C04000000000000E6A2400000000080E2C340
430	394	745	Rijnsburg	4.44344113333333368	52.18998055555555555555	-30112	76849	2	01010000206E6C0400A878B56E15C61140577E684851184A40	01010000206C6C0400000000000068DDC00000000010C3F240
431	394	747	Rijsbergen	4.69909113333333384	51.51558888888888888889	-12825	1750	2	01010000206E6C0400655CCA8BDECB1240B9FA13D1FEC14940	01010000206C6C040000000000800CC9C00000000000589B40
432	394	749	Rijswijk	4.33428835555555558	52.05618611111111111111	-37687	62014	2	01010000206E6C0400D32DCAAF4F56114017DB421B31074A40	01010000206C6C040000000000E066E2C000000000C047EE40
433	395	753	Rockanje	4.07076613333333359	51.87469166666666666667	-55983	41993	2	01010000206E6C0400F952D1EA76481040623583E5F5EF4940	01010000206C6C040000000000E055EBC0000000002081E440
434	395	754	Roden	6.43465502222222252	53.13633055555555555555	103751	183147	2	01010000206E6C040044F2C53416BD19403FC7964773914A40	01010000206C6C0400000000007054F94000000000585B0641
435	395	756	Roermond	5.9849383555555562	51.19692500000000000000	76942	-33134	2	01010000206E6C0400A4BF26AE93F01740E561A1D634994940	01010000206C6C040000000000E0C8F24000000000C02DE0C0
436	395	759	Roode Vaart (Populier)	4.61288002222222282	51.69020833333333333333	-18734	21196	2	01010000206E6C0400C7430FD296731240F28B25BF58D84940	01010000206C6C040000000000804BD2C00000000000B3D440
437	395	760	Roosendaal	4.45712168888888893	51.53379166666666666666	-29604	3846	2	01010000206E6C0400C04740B517D41140F79A0B4953C44940	01010000206C6C04000000000000E9DCC000000000000CAE40
438	395	761	Rosmalen	5.3637022444444451	51.71900277777777777778	33148	24470	2	01010000206E6C04009C7B755C6E741540F424744808DC4940	01010000206C6C040000000000802FE0400000000080E5D740
439	395	763	Roswinkel (Steenen molen)	7.04102168888888968	52.83541944444444444444	145313	150707	2	01010000206E6C040060D1F096012A1C406B2A3C06EF6A4A40	01010000206C6C04000000000008BD01410000000098650241
440	395	765	Rouveen	6.18741891111111109	52.61569722222222222222	88263	124907	2	01010000206E6C0400217F37BEEABF18405CD7A42ACF4E4A40	01010000206C6C040000000000708CF54000000000B07EFE40
441	395	766	Rucphen	4.55656057777777779	51.53323611111111111111	-22709	3747	2	01010000206E6C040097311F04EB3912405C22B51441C44940	01010000206C6C040000000000402DD6C0000000000046AD40
442	395	770	Sambeek	5.96528280000000066	51.63620555555555555555	74844	15703	2	01010000206E6C0400B390251873DC17408352032F6FD14940	01010000206C6C040000000000C045F2400000000080ABCE40
443	395	771	Sappemeer	6.79352724444444434	53.16615833333333333333	127667	187031	2	01010000206E6C0400D77EED67922C1B40F1CF1FAD44954A40	01010000206C6C040000000000302BFF4000000000B8D40641
444	395	776	Schaijk	5.63232446666666675	51.74721388888888888889	51674	27766	2	01010000206E6C04000C2DA3108087164087F267B4A4DF4940	01010000206C6C040000000000403BE94000000000801DDB40
445	395	778	Scheidt	6.01537724444444422	50.89533333333333333333	79588	-66644	2	01010000206E6C040043F7670DBF0F1840B9D75C489A724940	01010000206C6C040000000000406EF340000000004045F0C0
446	396	782	Scheveningen	4.27299946666666663	52.10732777777777777778	-41843	67736	2	01010000206E6C04009AA2142C8D17114003C1A7EABC0D4A40	01010000206C6C040000000000606EE4C0000000008089F040
447	396	785	Schijndel	5.43512724444444473	51.61986388888888888889	38168	13478	2	01010000206E6C04002BF311FF91BD1540E45F2DB357CF4940	01010000206C6C04000000000000A3E240000000000053CA40
448	396	789	Schoonebeek	6.88512168888888887	52.66225833333333333333	135351	131151	2	01010000206E6C040043080B575D8A1B40C7958DE1C4544A40	01010000206C6C040000000000B88500410000000078020041
449	396	794	Sevenum	6.03776613333333323	51.41246111111111111111	80255	-9105	2	01010000206E6C04008A404E2AAC2618400A8C9386CBB44940	01010000206C6C040000000000F097F3400000000080C8C1C0
450	396	798	Signaal bij Mesch	5.74016613333333403	50.77154722222222222223	60397	-80676	2	01010000206E6C0400FD17611CEEF51640CE61330FC2624940	01010000206C6C040000000000A07DED400000000040B2F3C0
451	397	813	Soeterwoude (R.K. kerk)	4.50396891111111142	52.10942222222222222222	-26021	67863	2	01010000206E6C040019B11D6D1004124036F3208C010E4A40	01010000206C6C0400000000004069D9C0000000007091F040
452	397	815	Soureth (Signaal)	5.99715780000000009	50.85368611111111111111	78378	-71295	2	01010000206E6C040024CE2FEF16FD1740C5222496456D4940	01010000206C6C040000000000A022F34000000000F067F1C0
453	397	816	Spaarndam	4.67720502222222212	52.41499722222222222222	-14059	101811	2	01010000206E6C04008B86BC3B75B5124009B004A11E354A40	01010000206C6C0400000000008075CBC00000000030DBF840
454	397	820	Spijkenisse	4.32504391111111097	51.85092777777777777778	-38497	39185	2	01010000206E6C0400D1F19F4FD84C114021689033EBEC4940	01010000206C6C04000000000020CCE2C0000000002022E340
455	397	823	Stamproij	5.72456891111111155	51.19365277777777777777	58753	-33741	2	01010000206E6C0400A4AE8364F5E51640E5AA3D9DC9984940	01010000206C6C04000000000020B0EC4000000000A079E0C0
456	397	828	Steenbergen (Herv. kerk)	4.32168557777777806	51.58818888888888888889	-38953	9960	2	01010000206E6C04000A9AB0F167491140FDD204C649CB4940	01010000206C6C0400000000002005E3C0000000000074C340
457	397	829	Steenderen	6.18774668888888968	52.06329444444444444444	89392	63459	2	01010000206E6C04001CD702AB40C01840257448081A084A40	01010000206C6C04000000000000D3F5400000000060FCEE40
458	397	830	Steenen baak (bij Oostvoorne)	4.14085502222222246	51.92815833333333333334	-51097	47890	2	01010000206E6C0400E9AF874C3C90104099966BE4CDF64940	01010000206C6C04000000000020F3E8C0000000004062E740
459	398	834	Stein	5.76027724444444456	50.97217500000000000000	61544	-58345	2	01010000206E6C0400A220331E860A1740917EFB3A707C4940	01010000206C6C040000000000000DEE4000000000207DECC0
460	398	835	Stevensweert	5.84505224444444504	51.13253333333333333334	67262	-40433	2	01010000206E6C04008533256055611740F5252EDAF6904940	01010000206C6C040000000000E06BF0400000000020BEE3C0
461	398	841	Strijbeek	4.79751057777777845	51.50170555555555555556	-5996	194	2	01010000206E6C04001A14E79CA630134093AA3CE337C04940	01010000206C6C040000000000006CB7C00000000000406840
462	398	844	Susteren	5.85131613333333345	51.06156388888888888889	67805	-48323	2	01010000206E6C040033E59C6ABF67174039B25453E1874940	01010000206C6C040000000000D08DF040000000006098E7C0
463	398	845	Swalmen	6.03620502222222299	51.23140555555555555556	80464	-29244	2	01010000206E6C0400E194E9ED12251840A69C7EB29E9D4940	01010000206C6C04000000000000A5F34000000000008FDCC0
464	398	849	Terheyden	4.7523105777777781	51.64316111111111111111	-9106	15936	2	01010000206E6C040033F63FB45D0213400024711A53D24940	01010000206C6C04000000000000C9C1C0000000000020CF40
465	398	852	Teteringen	4.81673280000000048	51.61179166666666666667	-4650	12439	2	01010000206E6C04003348669A554413403B2678304FCE4940	01010000206C6C040000000000002AB2C000000000804BC840
466	398	854	Thorn	5.84227168888888926	51.16100833333333333333	67026	-37270	2	01010000206E6C0400757F38787C5E17406B06CBEB9B944940	01010000206C6C040000000000205DF04000000000C032E2C0
467	398	856	Tilburg	5.0852605777777784	51.55510000000000000000	13963	6149	2	01010000206E6C040047C6848C4E5714403B014D840DC74940	01010000206C6C0400000000008045CB40000000000005B840
468	399	865	Uden	5.61214668888888912	51.66449166666666666667	50370	18547	2	01010000206E6C0400A687E494D672164020661C100ED54940	01010000206C6C0400000000004098E84000000000C01CD240
469	399	866	Udenhout	5.14102168888888933	51.61226388888888888889	17808	12521	2	01010000206E6C0400C73757FD6790144058A6C1A95ECE4940	01010000206C6C0400000000000064D140000000008074C840
470	399	873	Ullecoten	4.85835780000000028	51.45801666666666666667	-1775	-4670	2	01010000206E6C0400E810DD58F56E13409A2D464AA0BA4940	01010000206C6C04000000000000BC9BC000000000003EB2C0
471	399	876	Vaals	6.02165779999999984	50.76987222222222222223	80247	-80591	2	01010000206E6C040030D05A762D1618408A45482C8B624940	01010000206C6C0400000000007097F34000000000F0ACF3C0
472	399	879	Valkenswaard	5.45351057777777815	51.35382777777777777778	39671	-16105	2	01010000206E6C040053C8AF1365D0154068FC863A4AAD4940	01010000206C6C040000000000E05EE340000000008074CFC0
473	400	885	Veenhuizen (Drenthe)	6.39402446666666702	53.03196944444444444445	101279	171481	2	01010000206E6C0400F6A058267B9319401A2E239317844A40	01010000206C6C040000000000F0B9F84000000000C8EE0441
474	400	888	Veghel	5.54258002222222235	51.61636388888888888889	45611	13150	2	01010000206E6C04002AA1EB189A2B1640499B0C03E5CE4940	01010000206C6C0400000000006045E6400000000000AFC940
475	400	892	Venraij	5.9759633555555558	51.52795555555555555556	75766	-3675	2	01010000206E6C04007CD218F062E71740236D320C94C34940	01010000206C6C040000000000607FF2400000000000B6ACC0
476	400	893	Vessem	5.28985502222222248	51.41763333333333333334	28235	-9084	2	01010000206E6C0400681A44C1CF2815406D31520275B54940	01010000206C6C040000000000C092DB400000000000BEC1C0
477	400	897	Vijlen	5.96354946666666663	50.78808055555555555555	76120	-78628	2	01010000206E6C040078A51DB6ACDA1740C05CDAD2DF644940	01010000206C6C0400000000008095F240000000004032F3C0
478	400	903	Vlijmen	5.22538557777777779	51.69427222222222222222	23607	21666	2	01010000206E6C0400B92E167ACBE614409C7B84E9DDD84940	01010000206C6C040000000000C00DD740000000008028D540
479	400	905	Vlodrop	6.07533279999999998	51.13150555555555555556	83376	-40314	2	01010000206E6C0400B243A10A244D18403D2D8E2CD5904940	01010000206C6C040000000000005BF4400000000040AFE3C0
480	400	907	Voorschoten	4.4466633555555557	52.12552777777777777778	-29935	69677	2	01010000206E6C040023BB611E62C91140C625524B11104A40	01010000206C6C040000000000C03BDDC000000000D002F140
481	401	911	Vorden	6.31408002222222287	52.10437222222222222222	97962	68192	2	01010000206E6C0400E7157F319E4119401487A8115C0D4A40	01010000206C6C040000000000A0EAF7400000000000A6F040
482	401	912	Vries	6.57864946666666661	53.07834444444444444445	113536	176909	2	01010000206E6C04008AB95C7C89501A40295BD530078A4A40	01010000206C6C04000000000000B8FB400000000068980541
483	401	913	Vriescheloo	7.1215966888888893	53.07761111111111111111	149901	177806	2	01010000206E6C04009551A8D7837C1C40A4033029EF894A40	01010000206C6C040000000000684C02410000000070B40541
484	401	915	Vrouwenheide (Signaal)	5.9526466888888887	50.84587777777777777777	75256	-72210	2	01010000206E6C04008FAE159D82CF1740FFFB17B9456C4940	01010000206C6C040000000000805FF2400000000020A1F1C0
485	401	917	Vught	5.29855502222222263	51.66105277777777777778	28686	17997	2	01010000206E6C040003016268B831154025BE9E609DD44940	01010000206C6C0400000000008003DC40000000004093D140
486	401	926	Waa1re	5.44262168888888898	51.38748888888888888889	38884	-12367	2	01010000206E6C0400BE1CB99E3EC51540ABAB643C99B14940	01010000206C6C04000000000080FCE240000000008027C8C0
487	401	927	Waalwijk (R.K. Kerktoren)	5.06806335555555609	51.69063333333333333333	12733	21222	2	01010000206E6C040029AB7866B2451440D9184EAC66D84940	01010000206C6C04000000000080DEC8400000000080B9D440
